round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6300,31900,155300,789700,4021700
round_k,0,1,7,31,159,776,3948,20108
round_queries,300,300,1300,5300,23300,118700,593100,2998100,15357100
round_k,0,1,6,26,116,593,2965,14990,76785
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6100,25500,126500,629900,3173700,16125100
round_k,0,1,6,30,127,632,3149,15868,80625
round_shots,300,100,100,100,100,100,100,100
round_queries,300,300,1300,6300,30500,151300,761500,3885500
round_k,0,1,6,31,152,756,3807,19427
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,3900,18700,93100,468700,2388300,12172300
round_k,0,1,4,19,93,465,2343,11941,60861
round_shots,400,200,100,100,100,100,100,100,100
round_queries,400,600,1500,6100,26900,131700,661100,3342100,17091700
round_k,0,1,7,30,134,658,3305,16710,85458
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1300,5900,29100,147900,758900,3852100
round_k,0,1,6,29,145,739,3794,19260
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1500,7500,35500,175900,893300,4569500
round_k,0,1,7,37,177,879,4466,22847
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,30700,149300,743900,3773500,19184700
round_k,0,1,6,30,153,746,3719,18867,95923
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,25100,124100,630300,3202700,16335300
round_k,0,1,6,25,125,620,3151,16013,81676
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,5100,24300,121700,610300,3102300,15888300
round_k,0,1,5,25,121,608,3051,15511,79441
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4100,18300,90300,449900,2293900,11640700
round_k,0,1,5,20,91,451,2249,11469,58203
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1300,6300,29500,148300,749100,3794900,19337500
round_k,0,1,6,31,147,741,3745,18974,96687
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4100,20300,99700,498500,2543500,12992700
round_k,0,1,5,20,101,498,2492,12717,64963
round_shots,400,100,100,100,100,100,100,100
round_queries,400,900,3500,16300,79500,394500,1998700,10216700
round_k,0,4,17,81,397,1972,9993,51083
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,4900,21100,99500,501500,2541500,12987900
round_k,0,1,6,24,105,497,2507,12707,64939
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,24100,121700,603900,3078100,15736700
round_k,0,1,6,25,120,608,3019,15390,78683
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,20900,102100,513100,2597300,13261700
round_k,0,1,6,24,104,510,2565,12986,66308
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,4900,24100,115700,585700,2962100,15098500
round_k,0,1,6,24,120,578,2928,14810,75492
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,21300,105100,516100,2626700,13429300
round_k,0,1,5,23,106,525,2580,13133,67146
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1300,6500,30700,152700,765500,3884500
round_k,0,1,6,32,153,763,3827,19422
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,24700,121300,609700,3109900,15896700
round_k,0,1,5,25,123,606,3048,15549,79483
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,23700,115300,581100,2954300,15077500
round_k,0,1,5,24,118,576,2905,14771,75387
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4100,20500,102500,514700,2630100,13419100
round_k,0,1,5,20,102,512,2573,13150,67095
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,28700,139700,705500,3565100,18216300
round_k,0,1,6,30,143,698,3527,17825,91081
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5900,28100,136100,688500,3516300,18021700
round_k,0,1,6,29,140,680,3442,17581,90108
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,4900,22300,109900,548700,2762700,14100300
round_k,0,1,6,24,111,549,2743,13813,70501
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,22100,106700,537500,2718900,13904500
round_k,0,1,5,25,110,533,2687,13594,69522
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,23500,115700,583700,2964700,15086700
round_k,0,1,6,25,117,578,2918,14823,75433
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5900,26100,130300,659700,3362700,17144900
round_k,0,1,6,29,130,651,3298,16813,85724
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,25700,128500,652500,3319500,16799900
round_k,0,1,6,26,128,642,3262,16597,83999
round_shots,400,100,100,100,100,100,100,100
round_queries,400,900,3700,17700,85300,422300,2118700,10780100
round_k,0,4,18,88,426,2111,10593,53900
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5700,24100,113300,553500,2806700,14375700
round_k,0,1,6,28,120,566,2767,14033,71878
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,23300,113300,578500,2956700,15136300
round_k,0,1,6,25,116,566,2892,14783,75681
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,6300,27100,130300,645100,3258100,16603100
round_k,0,1,6,31,135,651,3225,16290,83015
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,19500,95700,485300,2448900,12479300
round_k,0,1,5,23,97,478,2426,12244,62396
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6300,29500,141700,712700,3614100,18500700
round_k,0,1,7,31,147,708,3563,18070,92503
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,29100,148300,729300,3711900,18924900
round_k,0,1,6,30,145,741,3646,18559,94624
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,22500,108700,542700,2767300,14128500
round_k,0,1,5,23,112,543,2713,13836,70642
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,19500,90100,448100,2250300,11494100
round_k,0,1,5,23,97,450,2240,11251,57470
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6300,30100,149500,748900,3793100,19359100
round_k,0,1,7,31,150,747,3744,18965,96795
round_shots,500,100,100,100,100,100,100,100
round_queries,500,900,3900,17100,85700,429300,2182900,10987500
round_k,0,4,19,85,428,2146,10914,54937
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,28300,139300,691300,3522900,17997700
round_k,0,1,6,30,141,696,3456,17614,89988
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4500,19100,86700,440100,2214500,11279900
round_k,0,1,5,22,95,433,2200,11072,56399
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,22100,110500,550100,2791900,14239100
round_k,0,1,5,24,110,552,2750,13959,71195
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,25700,127100,647500,3306900,16868500
round_k,0,1,6,25,128,635,3237,16534,84342
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6300,26500,118700,555500,2794900,14218700
round_k,0,1,7,31,132,593,2777,13974,71093
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,21900,108100,548900,2764300,14157100
round_k,0,1,5,25,109,540,2744,13821,70785
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,5100,22100,111500,566500,2885500,14749100
round_k,0,1,6,25,110,557,2832,14427,73745
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4500,20900,102700,516500,2628500,13446500
round_k,0,1,5,22,104,513,2582,13142,67232
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6700,32900,161300,805900,4071100
round_k,0,1,7,33,164,806,4029,20355
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,18500,87700,434100,2200100,11271900
round_k,0,1,5,19,92,438,2170,11000,56359
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,4700,19700,99900,502900,2545500,12994100
round_k,0,1,6,23,98,499,2514,12727,64970
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4500,22300,107300,539700,2749900,14044700
round_k,0,1,5,22,111,536,2698,13749,70223
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,23700,113100,573100,2892900,14773900
round_k,0,1,5,24,118,565,2865,14464,73869
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,21700,101500,508900,2593300,13293500
round_k,0,1,5,23,108,507,2544,12966,66467
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5300,25100,123100,610300,3052700,15640700
round_k,0,1,6,26,125,615,3051,15263,78203
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,3900,18700,93100,466700,2386100,12095700
round_k,0,1,5,19,93,465,2333,11930,60478
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3500,16700,73700,373300,1881100,9605500
round_k,0,1,4,17,83,368,1866,9405,48027
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,6100,27300,136100,691300,3459500,17594700
round_k,0,1,6,30,136,680,3456,17297,87973
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,3900,17900,89500,445900,2266100,11549300
round_k,0,1,5,19,89,447,2229,11330,57746
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,26700,131100,656700,3348500,17136100
round_k,0,1,6,30,133,655,3283,16742,85680
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,3900,17300,84300,419900,2138700,10930700
round_k,0,1,5,19,86,421,2099,10693,54653
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,23700,113900,573700,2904100,14780900
round_k,0,1,6,25,118,569,2868,14520,73904
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4100,19300,97300,490300,2492500,12706700
round_k,0,1,5,20,96,486,2451,12462,63533
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4700,20900,103500,524900,2674300,13644500
round_k,0,1,5,23,104,517,2624,13371,68222
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,22500,114100,558900,2880300,14654900
round_k,0,1,5,23,112,570,2794,14401,73274
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,6300,29500,151100,755300,3813900,19434100
round_k,0,1,6,31,147,755,3776,19069,97170
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1300,4900,23900,113100,574100,2897700,14773100
round_k,0,1,6,24,119,565,2870,14488,73865
round_shots,300,200,100,100,100,100,100,100,100
round_queries,300,600,1500,6100,28900,140500,706900,3595500,18405100
round_k,0,1,7,30,144,702,3534,17977,92025
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4700,23300,115100,574300,2909100,14895900
round_k,0,1,5,23,116,575,2871,14545,74479
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1500,6300,29700,149100,746300,3792700,19223500
round_k,0,1,7,31,148,745,3731,18963,96117
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1300,6100,29700,145100,730900,3721100,19033900
round_k,0,1,6,30,148,725,3654,18605,95169
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,24500,119500,607900,3113100,15851100
round_k,0,1,6,26,122,597,3039,15565,79255
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,21100,107300,529300,3223700,16326900
round_k,0,1,5,24,105,536,2646,16118,81634
round_shots,300,100,100,100,100,100,100,100
round_queries,300,300,1500,6300,31100,154700,785700,4007500
round_k,0,1,7,31,155,773,3928,20037
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1300,6500,32300,160300,810500,4128900
round_k,0,1,6,32,161,801,4052,20644
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5100,23500,116700,579500,2922100,14906900
round_k,0,1,5,25,117,583,2897,14610,74534
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6300,28500,141900,715100,3621700,18518500
round_k,0,1,7,31,142,709,3575,18108,92592
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23100,108300,539900,2734300,13964300
round_k,0,1,5,24,115,541,2699,13671,69821
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,3700,16700,80100,369300,1587700,8125300
round_k,0,1,4,18,83,400,1846,7938,40626
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6300,29500,144300,719900,3675700,18722700
round_k,0,1,7,31,147,721,3599,18378,93613
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,21900,108900,541700,2742500,13890100
round_k,0,1,5,24,109,544,2708,13712,69450
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6100,28500,138100,690700,3529900,18064700
round_k,0,1,7,30,142,690,3453,17649,90323
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,27300,135900,685900,3473900,17755100
round_k,0,1,6,30,136,679,3429,17369,88775
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,5100,25300,125700,626900,3171900,16197900
round_k,0,1,6,25,126,628,3134,15859,80989
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1300,4900,23700,116500,591300,2929300,14986500
round_k,0,1,6,24,118,582,2956,14646,74932
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,20500,99700,498300,2526300,12923100
round_k,0,1,5,23,102,498,2491,12631,64615
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5100,24300,119500,601300,3073100,15476300
round_k,0,1,6,25,121,597,3006,15365,77381
round_shots,400,100,100,100,100,100,100,100
round_queries,400,900,3900,17100,81300,412700,2094900,10667300
round_k,0,4,19,85,406,2063,10474,53336
round_shots,300,100,100,100,100,100,100,100
round_queries,300,500,2300,10100,50100,247900,1247700,6355900
round_k,0,2,11,50,250,1239,6238,31779
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1300,5300,25700,122900,599900,3004700,15364500
round_k,0,1,6,26,128,614,2999,15023,76822
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1300,6100,27900,138700,701700,3581500,18106700
round_k,0,1,6,30,139,693,3508,17907,90533
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,1500,6100,27100,134900,673700,3422100,17417900
round_k,0,1,7,30,135,674,3368,17110,87089
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,23700,119100,596900,3031500,15468100
round_k,0,1,5,24,118,595,2984,15157,77340
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,20700,95300,477900,2429500,12353300
round_k,0,1,5,24,103,476,2389,12147,61766
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1500,6100,28300,136700,691100,3498500,17931700
round_k,0,1,7,30,141,683,3455,17492,89658
round_shots,400,100,100,100,100,100,100,100,100
round_queries,400,300,1100,4900,22100,110300,551300,2795500,14242700
round_k,0,1,5,24,110,551,2756,13977,71213
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4700,21100,101900,516100,2552500,12924500
round_k,0,1,5,23,105,509,2580,12762,64622
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,5100,25300,108300,525900,2654100,13574700
round_k,0,1,5,25,126,541,2629,13270,67873
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,21300,101500,500900,2556100,13057700
round_k,0,1,5,24,106,507,2504,12780,65288
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1500,6300,30900,155100,785900,4006300
round_k,0,1,7,31,154,775,3929,20031
round_shots,300,100,100,100,100,100,100,100,100
round_queries,300,300,1100,4900,23100,106700,534700,2718700,13908100
round_k,0,1,5,24,115,533,2673,13593,69540
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,22900,111300,556300,2835900,14406700
round_k,0,1,5,24,114,556,2781,14179,72033
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1500,6100,30500,150500,765100,3884300
round_k,0,1,7,30,152,752,3825,19421
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,23900,117300,595100,3030700,15529300
round_k,0,1,5,24,119,586,2975,15153,77646
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,1500,6300,29700,141500,700100,3539900,17979700
round_k,0,1,7,31,148,707,3500,17699,89898
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4100,20500,101500,515700,2643300,13256900
round_k,0,1,5,20,102,507,2578,13216,66284
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,1100,4900,21100,102300,514300,2586900,13166100
round_k,0,1,5,24,105,511,2571,12934,65830
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,1100,4900,20500,90500,438700,2221500,11352100
round_k,0,1,5,24,102,452,2193,11107,56760
round_shots,200,100,100,100,100,100,100,100,100
