round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6700,31900,159500,811900,4160700
round_k,0,1,6,33,159,797,4059,20803
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7300,36900,185100,939100,4780500
round_k,0,1,8,36,184,925,4695,23902
round_k,0,1,3,11,50,246,1225,6245,31773
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,9500,45700,227700,1153900,5828300
round_k,0,1,3,11,47,228,1138,5769,29141
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14500,69100,351300,1793700,9236500
round_k,0,1,3,15,72,345,1756,8968,46182
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,12300,58900,291300,1488100,7641300
round_k,0,1,4,13,61,294,1456,7440,38206
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,13500,66500,328100,1662500,8506900
round_k,0,1,3,13,67,332,1640,8312,42534
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11900,55300,278700,1394300,7155700
round_k,0,1,3,13,59,276,1393,6971,35778
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10900,52300,256700,1320100,6783700
round_k,0,1,3,12,54,261,1283,6600,33918
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13500,67700,341100,1724500,8869100
round_k,0,1,3,15,67,338,1705,8622,44345
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,58500,297100,1508500,7709500
round_k,0,1,3,13,62,292,1485,7542,38547
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2900,14100,66700,324900,1645100,8431700
round_k,0,1,4,14,70,333,1624,8225,42158
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2300,10900,53500,266300,1360300,6956700
round_k,0,2,11,54,267,1331,6801,34783
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,61500,309900,1579300,8109500
round_k,0,1,3,13,63,307,1549,7896,40547
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12100,57500,273900,1363900,6830700
round_k,0,1,3,13,60,287,1369,6819,34153
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12700,62100,314100,1593900,8184900
round_k,0,1,3,14,63,310,1570,7969,40924
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,8300,40900,197900,1009500,5193500
round_k,0,1,10,41,204,989,5047,25967
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,12300,58100,293100,1482500,7627500
round_k,0,1,4,13,61,290,1465,7412,38137
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7500,34500,175300,884500,4525300
round_k,0,1,9,37,172,876,4422,22626
round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1400,3500,15900,76500,378300,1918900
round_k,0,1,3,17,79,382,1891,9594
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,10900,53100,253700,1282500,6595500
round_k,0,1,3,13,54,265,1268,6412,32977
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,8300,39300,192900,973100,4966700
round_k,0,1,10,41,196,964,4865,24833
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2100,10100,49300,248500,1262100,6469300
round_k,0,1,10,50,246,1242,6310,32346
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,11700,57100,268700,1335900,6814500
round_k,0,1,3,13,58,285,1343,6679,34072
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2900,12300,59300,301500,1521500,7749100
round_k,0,1,3,14,61,296,1507,7607,38745
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,13300,64700,314700,1610900,8184100
round_k,0,1,3,14,66,323,1573,8054,40920
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,10900,54900,268900,1372900,7036500
round_k,0,1,3,13,54,274,1344,6864,35182
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,8700,42700,207700,1042700,5330900
round_k,0,1,9,43,213,1038,5213,26654
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14100,69100,344900,1769900,9010300
round_k,0,1,3,15,70,345,1724,8849,45051
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3300,14500,68100,347100,1767500,9024300
round_k,0,1,3,16,72,340,1735,8837,45121
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5500,27700,140300,707500,3612700
round_k,0,1,5,27,138,701,3537,18063
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12900,65100,334900,1591300,7765900
round_k,0,1,3,14,64,325,1674,7956,38829
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,9700,49500,236900,1165700,5959500
round_k,0,1,9,48,247,1184,5828,29797
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,12700,60300,293100,1482100,7580700
round_k,0,1,3,15,63,301,1465,7410,37903
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2500,12300,60300,305500,1535300,7904900
round_k,0,2,12,61,301,1527,7676,39524
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,1100,3500,16300,79500,402100,2054900
round_k,0,2,5,17,81,397,2010,10274
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,8700,42100,203500,1032900,5282900
round_k,0,1,9,43,210,1017,5164,26414
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,12700,63900,323900,1667300,8533500
round_k,0,1,3,15,63,319,1619,8336,42667
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,9700,46500,230300,1167700,5948900
round_k,0,1,9,48,232,1151,5838,29744
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13900,69500,347300,1768900,9014900
round_k,0,1,3,14,69,347,1736,8844,45074
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,13700,65500,328500,1624700,8236700
round_k,0,1,3,14,68,327,1642,8123,41183
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11900,56500,285300,1451100,7452900
round_k,0,1,3,12,59,282,1426,7255,37264
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,12100,58900,296100,1516100,7765100
round_k,0,1,3,12,60,294,1480,7580,38825
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,900,4500,20500,102900,510100,2609500
round_k,0,1,4,22,102,514,2550,13047
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12300,57500,291700,1478700,7562700
round_k,0,1,3,14,61,287,1458,7393,37813
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,12900,63900,319500,1627700,8369500
round_k,0,1,3,15,64,319,1597,8138,41847
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12500,58700,296300,1489900,7674900
round_k,0,1,3,14,62,293,1481,7449,38374
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10300,51100,254100,1282300,6503700
round_k,0,1,3,12,51,255,1270,6411,32518
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12500,62900,307500,1540500,7825500
round_k,0,1,3,14,62,314,1537,7702,39127
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,900,2700,12700,62100,307500,1536900,7910100
round_k,0,1,4,13,63,310,1537,7684,39550
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,4500,20700,102100,511900,2615300
round_k,0,1,4,22,103,510,2559,13076
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,13900,67100,343300,1755700,8967700
round_k,0,1,3,15,69,335,1716,8778,44838
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,3300,14700,73900,367700,2254500
round_k,0,1,3,16,73,369,1838,11272
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12900,62700,310500,1578900,8080300
round_k,0,1,3,14,64,313,1552,7894,40401
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11500,53500,319700,1944300
round_k,0,1,3,13,57,267,1598,9721
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,10300,46900,233900,1191500,6125300
round_k,0,1,11,51,234,1169,5957,30626
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,11700,56900,289300,1481900,7575900
round_k,0,1,3,13,58,284,1446,7409,37879
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13500,65300,331700,1688900,8646300
round_k,0,1,3,14,67,326,1658,8444,43231
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,10100,50900,248700,1264100,6488300
round_k,0,1,3,11,50,254,1243,6320,32441
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7700,37900,190900,976700,5025700
round_k,0,1,8,38,189,954,4883,25128
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12100,60700,299500,1525100,7846700
round_k,0,1,3,13,60,303,1497,7625,39233
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,900,3500,16500,79700,400100,2044300
round_k,0,1,4,17,82,398,2000,10221
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,14700,70500,356100,1822900,9290500
round_k,0,1,3,15,73,352,1780,9114,46452
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11100,55700,278700,1415500,7261100
round_k,0,1,3,12,55,278,1393,7077,36305
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,10100,49500,246300,1259700,6421300
round_k,0,1,3,11,50,247,1231,6298,32106
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,60700,304900,1560500,7983500
round_k,0,1,3,13,62,303,1524,7802,39917
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13300,66900,340300,1738900,8967500
round_k,0,1,3,13,66,334,1701,8694,44837
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,1900,8100,39700,201500,1021700,5214100
round_k,0,2,9,40,198,1007,5108,26070
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10100,49100,245500,1255100,6384700
round_k,0,1,3,12,50,245,1227,6275,31923
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11100,52100,260900,1327300,6740700
round_k,0,1,3,13,55,260,1304,6636,33703
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1100,5500,25500,130100,651900,3318900
round_k,0,1,5,27,127,650,3259,16594
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,10300,49500,247300,1260900,6410500
round_k,0,1,3,11,51,247,1236,6304,32052
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15500,78500,394500,2023300
round_k,0,1,3,15,77,392,1972,10116
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,12500,58700,294500,1503700,7696900
round_k,0,1,3,12,62,293,1472,7518,38484
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,10100,46900,230100,1169700,5981300
round_k,0,1,10,50,234,1150,5848,29906
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11900,59900,292300,1480300,7620300
round_k,0,1,3,12,59,299,1461,7401,38101
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,9100,42300,210900,1070500,5469100
round_k,0,1,9,45,211,1054,5352,27345
round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1400,3300,15500,74500,376300,1922900
round_k,0,1,3,16,77,372,1881,9614
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12900,63900,316900,1615900,8283300
round_k,0,1,3,14,64,319,1584,8079,41416
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2100,9300,43700,218900,1118500,5729300
round_k,0,2,10,46,218,1094,5592,28646
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13500,66500,340300,1742100,8940900
round_k,0,1,3,14,67,332,1701,8710,44704
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13300,68300,343700,1736700,8906900
round_k,0,1,3,15,66,341,1718,8683,44534
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,58900,293900,1499300,7659300
round_k,0,1,3,13,63,294,1469,7496,38296
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2100,8500,39900,202700,1026500,5238500
round_k,0,2,10,42,199,1013,5132,26192
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,59900,306900,1545300,7901500
round_k,0,1,3,13,62,299,1534,7726,39507
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2100,10300,47500,234700,1182700,6059700
round_k,0,1,10,51,237,1173,5913,30298
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,15500,74900,369300,1886900,9695900
round_k,0,1,3,16,77,374,1846,9434,48479
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12300,58100,297300,1485300,7620900
round_k,0,1,3,13,61,290,1486,7426,38104
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12300,59500,302700,1528300,7775100
round_k,0,1,3,13,61,297,1513,7641,38875
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12900,61300,306500,1569300,7996500
round_k,0,1,3,13,64,306,1532,7846,39982
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,8500,41100,201300,1022900,5255700
round_k,0,1,9,42,205,1006,5114,26278
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,13300,62900,314900,1597500,8169500
round_k,0,1,4,13,66,314,1574,7987,40847
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,2700,13100,61300,303500,1535500,7837500
round_k,0,2,13,65,306,1517,7677,39187
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13100,64300,330300,1675900,8618300
round_k,0,1,3,15,65,321,1651,8379,43091
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,14500,68700,340700,1717900,8816100
round_k,0,1,3,15,72,343,1703,8589,44080
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12100,57700,286900,1462100,7504700
round_k,0,1,3,12,60,288,1434,7310,37523
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13300,64700,319900,1636500,8412100
round_k,0,1,3,13,66,323,1599,8182,42060
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12100,60300,301900,1544100,7908100
round_k,0,1,3,13,60,301,1509,7720,39540
round_shots,200,300,100,100,100,100,100,100
round_queries,200,900,1900,8700,40900,201100,1036700,5311300
round_k,0,1,9,43,204,1005,5183,26556
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,13900,67100,328300,1673900,8624500
round_k,0,1,3,16,69,335,1641,8369,43122
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,8700,42500,212500,1081700,5509300
round_k,0,1,9,43,212,1062,5408,27546
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14300,69500,354900,1810100,9241900
round_k,0,1,3,15,71,347,1774,9050,46209
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,59700,296500,1518100,7750300
round_k,0,1,3,13,62,298,1482,7590,38751
round_shots,100,200,200,100,100,100,100,100
round_queries,100,600,1400,3500,15900,77700,383300,1945700
round_k,0,1,3,17,79,388,1916,9728
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12100,58900,293500,1489900,7645100
round_k,0,1,3,13,60,294,1467,7449,38225
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12500,59100,297100,1509900,7756700
round_k,0,1,3,14,62,295,1485,7549,38783
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,3300,16500,81500,415900,2099500
round_k,0,1,4,16,82,407,2079,10497
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13300,68300,350900,1780500,9172700
round_k,0,1,3,14,66,341,1754,8902,45863
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,1100,3700,16500,79100,401700,2054500
round_k,0,1,5,18,82,395,2008,10272
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,9900,47300,234900,1177900,6071900
round_k,0,1,3,12,49,236,1174,5889,30359
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,2100,9900,46900,227900,1151500,5921700
round_k,0,1,10,49,234,1139,5757,29608
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,9700,48700,242300,1226300,6304100
round_k,0,1,11,48,243,1211,6131,31520
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7900,37900,188100,955700,4834700
round_k,0,1,9,39,189,940,4778,24173
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12300,60300,306700,1559900,8012300
round_k,0,1,3,12,61,301,1533,7799,40061
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12500,61900,313500,1573700,8041300
round_k,0,1,3,13,62,309,1567,7868,40206
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12500,59300,295100,1505100,7705500
round_k,0,1,3,14,62,296,1475,7525,38527
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,13300,63100,311700,1587300,8137500
round_k,0,1,3,13,66,315,1558,7936,40687
round_shots,100,100,100,100,100,100,100,100,100
